seed,rate,policy,dataset_size,benchmark,cache0_hits,cache0_misses,cache0_writebacks,cache0_ID,cache1_hits,cache1_misses,cache1_writebacks,cache1_expired_leases,cache1_multi_expired,cache1_default_renewals,cache1_default_misses,cache1_random_evicts,cache1_ID
4,512,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
4,512,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
4,512,PRL,medium,cholesky,107626427,10,0,4,31474173,686027,5248,685794,648392,399,0,233,8
4,512,PRL,medium,correlation,84441047,17,0,4,11719177,11334030,38981,10824376,3875533,726,259,509654,8
4,512,PRL,medium,covariance,84246150,10,0,4,11663407,11293435,38237,10827089,4127024,1,1,466346,8
4,512,PRL,medium,deriche,29070024,18,0,4,3953134,1576482,756059,1475218,912013,13,7,101264,8
4,512,PRL,medium,doitgen,74304237,7,0,4,21617396,342608,8821,308523,179433,2,1,34085,8
4,512,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,419,23,0,8
4,512,PRL,medium,fdtd-2d,205704127,8,0,4,64730875,2077727,898535,2049427,1527562,0,0,28300,8
4,512,PRL,medium,floyd-warshall,1884881354,4,0,4,375093716,7785624,7636543,7775929,5513189,0,0,9695,8
4,512,PRL,medium,gemm,127457413,6,0,4,41682304,645698,3006,644955,579675,0,0,743,8
4,512,PRL,medium,gemver,5935614,10,0,4,1760648,161354,10777,116988,22318,802,372,44366,8
4,512,PRL,medium,gesummv,1066511,4,0,4,493247,7755,50,7755,7755,500,0,0,8
4,512,PRL,medium,gramschmidt,144281270,14,0,4,21518942,18825058,5800617,15161762,12615469,240,240,3663296,8
4,512,PRL,medium,heat-3d,322407516,13,0,4,86116352,2271650,731816,1979785,1112821,0,0,291865,8
4,512,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
4,512,PRL,medium,jacobi-2d,246462710,9,0,4,72256421,1548380,775339,1536785,1165309,0,0,11595,8
4,512,PRL,medium,lu,214449590,7,0,4,47733154,16346246,17920,15336435,13087141,0,0,1009811,8
4,512,PRL,medium,ludcmp,194877950,14,0,4,26941257,16286543,17603,15113096,12800800,404,393,1173447,8
4,512,PRL,medium,mvt,3207215,4,0,4,823774,137026,309,137022,136922,400,25,4,8
4,512,PRL,medium,nussinov,337120268,18,0,4,48402553,14844700,13199,14206171,10458981,500,31,638529,8
4,512,PRL,medium,seidel-2d,270759711,8,0,4,63085616,992385,989884,992385,992385,0,0,0,8
4,512,PRL,medium,symm,77519117,7,0,4,22431779,6416223,4683050,6349490,5291633,0,0,66733,8
4,512,PRL,medium,syr2k,104825474,6,0,4,26364556,8397286,15007,8279288,6676879,0,0,117998,8
4,512,PRL,medium,syrk,70025237,4,0,4,20439087,2754755,7727,2709643,2361481,0,0,45112,8
4,512,PRL,medium,trisolv,804399,4,0,4,235446,5554,73,5554,5554,1198,407,0,8
4,512,PRL,medium,trmm,48382473,6,0,4,8520295,5903706,3429,5863101,5136986,0,0,40605,8
4,512,SHEL,medium,2mm,155021442,9,0,4,36753182,7478220,10740,6704362,2581299,1,1,773858,8
4,512,SHEL,medium,3mm,229121806,12,0,4,56656129,11855771,15878,10712789,4385681,0,0,1142982,8
4,512,SHEL,medium,adi,279224115,14,0,4,70656826,7949886,5191624,7652809,5807771,508,202,297077,8
4,512,SHEL,medium,correlation,84441092,16,0,4,11674819,11378388,39956,10693728,2534458,487,20,684660,8
4,512,SHEL,medium,covariance,84246182,11,0,4,11585853,11370989,39798,10710352,2698028,1,1,660637,8
4,512,SHEL,medium,deriche,29070094,18,0,4,4034674,1494946,726264,1478170,804061,17,9,16776,8
4,512,SHEL,medium,fdtd-2d,205772725,14,0,4,64804852,2068560,898720,2062504,1327667,708,3,6056,8
4,512,SHEL,medium,gemver,5935259,9,0,4,1775828,146174,10541,142229,78799,802,371,3945,8
4,512,SHEL,medium,heat-3d,322399507,14,0,4,85698536,2100566,729963,2024613,556844,0,0,75953,8
4,512,SHEL,medium,jacobi-2d,246464910,9,0,4,72263414,1541387,775151,1539348,1295419,0,0,2039,8
4,512,SHEL,medium,lu,214459194,11,0,4,52419529,11659871,32652,8711557,3952463,0,0,2948314,8
4,512,SHEL,medium,ludcmp,194887570,14,0,4,31567696,11660902,24368,8815984,4062231,1202,825,2844918,8
4,512,SHEL,medium,mvt,3207235,6,0,4,825381,135419,210,131829,72495,0,0,3590,8
4,1024,CLAM,medium,2mm,155021421,8,0,4,32833434,11397968,45463,6122249,5955050,1,1,5275719,8
4,1024,CLAM,medium,3mm,229121775,10,0,4,49715112,18796788,76329,9827615,8779495,0,0,8969173,8
4,1024,CLAM,medium,adi,279220724,15,0,4,69569703,9036309,5209160,5784226,3131676,8,2,3252083,8
4,1024,CLAM,medium,atax,3365102,10,0,4,1109618,10098,179,10098,10098,398,25,0,8
4,1024,CLAM,medium,bicg,2724142,4,0,4,1269934,10072,128,10072,10072,418,26,0,8
4,1024,CLAM,medium,cholesky,107626427,10,0,4,31477091,683109,5271,680218,428936,1197,24,2891,8
4,1024,CLAM,medium,correlation,84441047,17,0,4,11627470,11425737,40198,10696673,2595800,1206,259,729064,8
4,1024,CLAM,medium,covariance,84246150,10,0,4,11580262,11376580,40010,10693508,2796173,241,1,683072,8
4,1024,CLAM,medium,deriche,29070024,18,0,4,3931591,1598025,777605,1119986,906951,13,7,478039,8
4,1024,CLAM,medium,doitgen,74304237,7,0,4,21573618,386386,11340,273981,70153,2,1,112405,8
4,1024,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,2451,25,0,8
4,1024,CLAM,medium,fdtd-2d,205704127,8,0,4,64731068,2077534,898535,2048716,1510139,0,0,28818,8
4,1024,CLAM,medium,floyd-warshall,1884884433,4,0,4,375096337,7786082,7639276,7773861,5465754,0,0,12221,8
4,1024,CLAM,medium,gemm,127457413,6,0,4,41681913,646089,3393,644184,482441,0,0,1905,8
4,1024,CLAM,medium,gemver,5935614,10,0,4,1723883,198119,11684,32038,31277,1202,52,166081,8
4,1024,CLAM,medium,gesummv,1066511,4,0,4,493201,7801,81,7801,7801,750,16,0,8
4,1024,CLAM,medium,gramschmidt,144281270,14,0,4,21519940,18824060,5800358,15160044,12616084,240,240,3664016,8
4,1024,CLAM,medium,heat-3d,322407516,13,0,4,85870124,2517878,732730,2032386,1291261,0,0,485492,8
4,1024,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,399,2,0,8
4,1024,CLAM,medium,jacobi-2d,246462710,9,0,4,72255908,1548893,775333,1534252,1134341,0,0,14641,8
4,1024,CLAM,medium,lu,214449590,7,0,4,47884751,16194649,61304,9557537,9481249,399,4,6637112,8
4,1024,CLAM,medium,ludcmp,194877950,14,0,4,27541306,15686494,34545,9136003,9073425,2399,1676,6550491,8
4,1024,CLAM,medium,mvt,3207215,4,0,4,800620,160180,994,89485,10647,400,25,70695,8
4,1024,CLAM,medium,nussinov,337120268,18,0,4,48868619,14378634,25573,12143245,6139338,500,31,2235389,8
4,1024,CLAM,medium,seidel-2d,270759711,8,0,4,63085314,992687,988139,992687,992687,0,0,0,8
4,1024,CLAM,medium,symm,77519117,7,0,4,22487777,6360225,4715490,5404696,2180781,0,0,955529,8
4,1024,CLAM,medium,syr2k,104825474,6,0,4,26389092,8372750,99077,7204280,2715826,0,0,1168470,8
4,1024,CLAM,medium,syrk,70025237,4,0,4,20665098,2528744,73928,1704566,682566,0,0,824178,8
4,1024,CLAM,medium,trisolv,804399,4,0,4,235619,5381,84,5381,5381,799,25,0,8
4,1024,CLAM,medium,trmm,48382473,6,0,4,8527047,5896954,11197,4862122,1863084,0,0,1034832,8
4,1024,C-SHEL,medium,2mm,155021442,9,0,4,36775417,7455985,9936,6771817,2863980,1,1,684168,8
4,1024,C-SHEL,medium,3mm,229121806,12,0,4,56674928,11836972,15454,10757143,4621705,0,0,1079829,8
4,1024,C-SHEL,medium,adi,279224115,14,0,4,69773857,8832855,5170005,8810412,8713084,608,212,22443,8
4,1024,C-SHEL,medium,correlation,84441092,16,0,4,11725019,11328188,39033,10773981,3281161,1206,259,554207,8
4,1024,C-SHEL,medium,covariance,84246182,11,0,4,11629692,11327150,38888,10774794,3288820,241,1,552356,8
4,1024,C-SHEL,medium,deriche,29070094,18,0,4,4036546,1493074,725325,1487409,1200640,17,9,5665,8
4,1024,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64795745,2077667,898679,2068850,1522303,808,103,8817,8
4,1024,C-SHEL,medium,gemver,5935259,9,0,4,1759076,162926,10368,162841,159613,802,51,85,8
4,1024,C-SHEL,medium,heat-3d,322399507,14,0,4,85704742,2094360,729935,2029463,555302,100,100,64897,8
4,1024,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72262256,1542545,775259,1538604,1251573,0,0,3941,8
4,1024,C-SHEL,medium,lu,214459194,11,0,4,52413649,11665751,32804,8730593,3978577,399,0,2935158,8
4,1024,C-SHEL,medium,ludcmp,194887570,14,0,4,31564563,11664035,24916,8717222,3936999,2399,1819,2946813,8
4,1024,C-SHEL,medium,mvt,3207235,6,0,4,825068,135732,282,131122,63669,400,25,4610,8
4,1024,PRL,medium,2mm,155021421,8,0,4,33443959,10787443,7608,10411248,8369286,1,1,376195,8
4,1024,PRL,medium,3mm,229121775,10,0,4,49802967,18708933,9311,18429035,16714371,0,0,279898,8
4,1024,PRL,medium,adi,279220724,15,0,4,69680775,8925237,5235807,5926007,3760262,8,2,2999230,8
4,1024,PRL,medium,atax,3365102,10,0,4,1109641,10075,156,10075,10075,398,25,0,8
4,1024,PRL,medium,bicg,2724142,4,0,4,1269934,10072,128,10072,10072,418,26,0,8
4,1024,PRL,medium,cholesky,107626427,10,0,4,31475932,684268,5243,683693,626119,1197,24,575,8
4,1024,PRL,medium,correlation,84441047,17,0,4,11751181,11302026,38929,10806148,4333533,1206,259,495878,8
4,1024,PRL,medium,covariance,84246150,10,0,4,11738169,11218673,36361,10995253,7125815,241,1,223420,8
4,1024,PRL,medium,deriche,29070024,18,0,4,3957098,1572518,752095,1488920,913757,13,7,83598,8
4,1024,PRL,medium,doitgen,74304237,7,0,4,21616613,343391,8867,307925,176989,2,1,35466,8
4,1024,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,2451,25,0,8
4,1024,PRL,medium,fdtd-2d,205704127,8,0,4,64731589,2077013,898529,2053238,1579119,0,0,23775,8
4,1024,PRL,medium,floyd-warshall,1884866747,4,0,4,375082696,7782037,7624929,7781834,7632566,0,0,203,8
4,1024,PRL,medium,gemm,127457413,6,0,4,41681987,646015,3185,645764,624541,0,0,251,8
4,1024,PRL,medium,gemver,5935614,10,0,4,1766756,155246,10525,126456,22698,1202,52,28790,8
4,1024,PRL,medium,gesummv,1066511,4,0,4,493231,7771,66,7771,7771,750,16,0,8
4,1024,PRL,medium,gramschmidt,144281270,14,0,4,21555969,18788031,5799956,15318595,12764276,240,240,3469436,8
4,1024,PRL,medium,heat-3d,322407516,13,0,4,85826762,2561240,732714,2076514,1337708,0,0,484726,8
4,1024,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,399,2,0,8
4,1024,PRL,medium,jacobi-2d,246462710,9,0,4,72257239,1547562,775319,1536786,1198605,0,0,10776,8
4,1024,PRL,medium,lu,214449590,7,0,4,47277842,16801558,43778,12456183,10863830,399,0,4345375,8
4,1024,PRL,medium,ludcmp,194877950,14,0,4,26893693,16334107,17287,15131018,12782811,2399,1660,1203089,8
4,1024,PRL,medium,mvt,3207215,4,0,4,825850,134950,294,132544,88839,400,25,2406,8
4,1024,PRL,medium,nussinov,337120268,18,0,4,48447316,14799937,13722,14098227,10225810,500,31,701710,8
4,1024,PRL,medium,seidel-2d,270759711,8,0,4,63085362,992639,988464,992639,992639,0,0,0,8
4,1024,PRL,medium,symm,77519117,7,0,4,22450202,6397800,4683411,6324280,5209368,0,0,73520,8
4,1024,PRL,medium,syr2k,104825474,6,0,4,26370566,8391276,26076,8176041,5637428,0,0,215235,8
4,1024,PRL,medium,syrk,70025237,4,0,4,20365661,2828181,5075,2806758,2597143,0,0,21423,8
4,1024,PRL,medium,trisolv,804399,4,0,4,235619,5381,84,5381,5381,799,25,0,8
4,1024,PRL,medium,trmm,48382473,6,0,4,8540399,5883602,3535,5827611,4924619,0,0,55991,8
4,1024,SHEL,medium,2mm,155021442,9,0,4,36775417,7455985,9936,6771817,2863980,1,1,684168,8
4,1024,SHEL,medium,3mm,229121806,12,0,4,56677261,11834639,15340,10768580,4684303,0,0,1066059,8
4,1024,SHEL,medium,adi,279224115,14,0,4,70644025,7962687,5209385,7608356,5612993,608,245,354331,8
4,1024,SHEL,medium,correlation,84441092,16,0,4,11709146,11344061,39202,10747250,3018531,1206,259,596811,8
4,1024,SHEL,medium,covariance,84246182,11,0,4,11593556,11363286,39607,10722181,2795765,241,1,641105,8
4,1024,SHEL,medium,deriche,29070094,18,0,4,4037022,1492598,724837,1484262,1033050,17,9,8336,8
4,1024,SHEL,medium,fdtd-2d,205772725,14,0,4,64803507,2069905,898730,2062389,1261253,808,103,7516,8
4,1024,SHEL,medium,gemver,5935259,9,0,4,1772177,149825,10422,134768,29748,802,51,15057,8
4,1024,SHEL,medium,heat-3d,322399507,14,0,4,85705535,2093567,729923,2029753,543784,100,100,63814,8
4,1024,SHEL,medium,jacobi-2d,246464910,9,0,4,72263610,1541191,775232,1537014,1070740,0,0,4177,8
4,1024,SHEL,medium,lu,214459194,11,0,4,52413649,11665751,32804,8730593,3978577,399,0,2935158,8
4,1024,SHEL,medium,ludcmp,194887570,14,0,4,31567065,11661533,24921,8738899,3961721,2399,1832,2922634,8
4,1024,SHEL,medium,mvt,3207235,6,0,4,825162,135638,303,131322,64354,400,25,4316,8
5,64,CLAM,medium,2mm,155021421,8,0,4,32861749,11369653,45133,6093859,5927103,1,1,5275794,8
5,64,CLAM,medium,3mm,229121775,10,0,4,49759957,18751943,75698,9895613,8776860,0,0,8856330,8
5,64,CLAM,medium,adi,279220724,15,0,4,69676172,8929840,5234630,5922524,3779286,9,5,3007316,8
5,64,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
5,64,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,6,0,0,8
5,64,CLAM,medium,cholesky,107626427,10,0,4,31477749,682451,5271,678052,352016,1,0,4399,8
5,64,CLAM,medium,correlation,84441047,17,0,4,11616477,11436730,40701,10681452,2504014,7,5,755278,8
5,64,CLAM,medium,covariance,84246150,10,0,4,11571765,11385077,40161,10678519,2708757,1,1,706558,8
5,64,CLAM,medium,deriche,29070024,18,0,4,3931604,1598012,777595,1111182,906927,14,7,486830,8
5,64,CLAM,medium,doitgen,74304237,7,0,4,21601998,358006,9807,295096,123041,3,1,62910,8
5,64,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
5,64,CLAM,medium,fdtd-2d,205704127,8,0,4,64730627,2077975,898530,2048540,1514763,1,0,29435,8
5,64,CLAM,medium,floyd-warshall,1884914698,4,0,4,375126550,7786134,7661055,7766634,7744034,0,0,19500,8
5,64,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,1,1,2331,8
5,64,CLAM,medium,gemver,5935614,10,0,4,1727313,194689,11395,28403,28012,2,2,166286,8
5,64,CLAM,medium,gesummv,1066511,4,0,4,493246,7756,51,7756,7756,1,0,0,8
5,64,CLAM,medium,gramschmidt,144281270,14,0,4,21501784,18842216,5800580,15095561,12558707,0,0,3746655,8
5,64,CLAM,medium,heat-3d,322407516,13,0,4,86159459,2228543,731183,2036272,1132305,1,0,192271,8
5,64,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
5,64,CLAM,medium,jacobi-2d,246462710,9,0,4,72256311,1548490,775365,1534885,1147132,0,0,13605,8
5,64,CLAM,medium,lu,214449590,7,0,4,48178162,15901238,60511,9313024,9251969,0,0,6588214,8
5,64,CLAM,medium,ludcmp,194877950,14,0,4,27492976,15734824,34296,9186047,9124292,4,3,6548777,8
5,64,CLAM,medium,mvt,3207215,4,0,4,802433,158367,685,92699,10692,0,0,65668,8
5,64,CLAM,medium,nussinov,337120268,18,0,4,48857640,14389613,24921,12216988,6253656,0,0,2172625,8
5,64,CLAM,medium,seidel-2d,270759711,8,0,4,63085315,992686,990161,992626,966494,0,0,60,8
5,64,CLAM,medium,symm,77519117,7,0,4,22491372,6356630,1569804,5426589,2219876,1,0,930041,8
5,64,CLAM,medium,syr2k,104825474,6,0,4,26452597,8309245,82920,7360462,3186452,1,0,948783,8
5,64,CLAM,medium,syrk,70025237,4,0,4,20656876,2536966,78886,1634379,626293,1,0,902587,8
5,64,CLAM,medium,trisolv,804399,4,0,4,235847,5153,31,5153,5153,2,2,0,8
5,64,CLAM,medium,trmm,48382473,6,0,4,8544229,5879772,10898,4881175,1937982,0,0,998597,8
5,64,C-SHEL,medium,2mm,155021442,9,0,4,36779513,7451889,9958,6788523,2970272,1,1,663366,8
5,64,C-SHEL,medium,3mm,229121806,12,0,4,56714484,11797416,14386,10863031,5117853,0,0,934385,8
5,64,C-SHEL,medium,adi,279224115,14,0,4,69682334,8924378,5164773,8902108,8804988,109,106,22270,8
5,64,C-SHEL,medium,correlation,84441092,16,0,4,11699125,11354082,39426,10733164,2871386,7,5,620918,8
5,64,C-SHEL,medium,covariance,84246182,11,0,4,11596866,11359976,39593,10724843,2808352,1,1,635133,8
5,64,C-SHEL,medium,deriche,29070094,18,0,4,4037084,1492536,725046,1483645,1037718,18,10,8891,8
5,64,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64792151,2081261,898658,2070106,1559692,109,102,11155,8
5,64,C-SHEL,medium,gemver,5935259,9,0,4,1754295,167707,10145,167475,161093,2,2,232,8
5,64,C-SHEL,medium,heat-3d,322399507,14,0,4,85709521,2089581,729912,2037326,670658,1,0,52255,8
5,64,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72256247,1548554,775355,1534802,1144989,0,0,13752,8
5,64,C-SHEL,medium,lu,214459194,11,0,4,52408183,11671217,32732,8735149,3979789,0,0,2936068,8
5,64,C-SHEL,medium,ludcmp,194887570,14,0,4,31569630,11658968,24639,8750508,3988210,5,3,2908460,8
5,64,C-SHEL,medium,mvt,3207235,6,0,4,793001,167799,175,167694,156795,0,0,105,8
5,64,PRL,medium,2mm,155021421,8,0,4,33473649,10757753,6697,10506073,8838969,1,1,251680,8
5,64,PRL,medium,3mm,229121775,10,0,4,49169078,19342822,10402,18910326,16775633,0,0,432496,8
5,64,PRL,medium,adi,279220724,15,0,4,69729143,8876869,5239197,5998774,3795853,9,5,2878095,8
5,64,PRL,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
5,64,PRL,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,6,0,0,8
5,64,PRL,medium,cholesky,107626427,10,0,4,31474424,685776,5226,685481,626951,1,0,295,8
5,64,PRL,medium,correlation,84441047,17,0,4,11743138,11310069,38080,10864302,4378311,7,5,445767,8
5,64,PRL,medium,covariance,84246150,10,0,4,11648520,11308322,38599,10801340,3859645,1,1,506982,8
5,64,PRL,medium,deriche,29070024,18,0,4,3958629,1570987,752238,1486818,912939,14,7,84169,8
5,64,PRL,medium,doitgen,74304237,7,0,4,21617396,342608,8821,308523,179433,3,1,34085,8
5,64,PRL,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
5,64,PRL,medium,fdtd-2d,205704127,8,0,4,64731117,2077485,898531,2051427,1571335,1,0,26058,8
5,64,PRL,medium,floyd-warshall,1884904526,4,0,4,375119937,7782575,7655057,7774682,7750326,0,0,7893,8
5,64,PRL,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,1,1,2331,8
5,64,PRL,medium,gemver,5935614,10,0,4,1766764,155238,10322,125978,22932,2,2,29260,8
5,64,PRL,medium,gesummv,1066511,4,0,4,493246,7756,51,7756,7756,1,0,0,8
5,64,PRL,medium,gramschmidt,144281270,14,0,4,21528107,18815893,5799951,15205600,12654869,0,0,3610293,8
5,64,PRL,medium,heat-3d,322407516,13,0,4,86184938,2203064,730757,2068822,1160430,1,0,134242,8
5,64,PRL,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,3,1,0,8
5,64,PRL,medium,jacobi-2d,246462710,9,0,4,72256542,1548259,775350,1535456,1160696,0,0,12803,8
5,64,PRL,medium,lu,214449590,7,0,4,47781986,16297414,17688,15323709,13141774,0,0,973705,8
5,64,PRL,medium,ludcmp,194877950,14,0,4,26937282,16290518,16210,15178224,12898460,4,3,1112294,8
5,64,PRL,medium,mvt,3207215,4,0,4,826119,134681,176,134579,130515,0,0,102,8
5,64,PRL,medium,nussinov,337120268,18,0,4,48432298,14814955,13850,14128627,10271950,0,0,686328,8
5,64,PRL,medium,seidel-2d,270759711,8,0,4,63085402,992599,990106,992599,992599,0,0,0,8
5,64,PRL,medium,symm,77519117,7,0,4,22518463,6329539,1638302,6252497,5112015,1,0,77042,8
5,64,PRL,medium,syr2k,104825474,6,0,4,26243577,8518265,6726,8476354,7749732,1,0,41911,8
5,64,PRL,medium,syrk,70025237,4,0,4,20416770,2777072,6140,2741387,2444854,1,0,35685,8
5,64,PRL,medium,trisolv,804399,4,0,4,235850,5150,28,5150,5150,2,2,0,8
5,64,PRL,medium,trmm,48382473,6,0,4,8602601,5821400,3760,5736885,4605327,0,0,84515,8
5,64,SHEL,medium,2mm,155021442,9,0,4,36784073,7447329,9675,6801551,3028777,1,1,645778,8
5,64,SHEL,medium,3mm,229121806,12,0,4,56718998,11792902,14275,10875702,5164405,0,0,917200,8
5,64,SHEL,medium,adi,279224115,14,0,4,70641825,7964887,5209473,7602307,5592759,109,106,362580,8
5,64,SHEL,medium,correlation,84441092,16,0,4,11700255,11352952,39409,10733451,2876494,7,5,619501,8
5,64,SHEL,medium,covariance,84246182,11,0,4,11586889,11369953,39763,10711493,2722798,1,1,658460,8
5,64,SHEL,medium,deriche,29070094,18,0,4,4036779,1492841,725021,1482631,986426,18,10,10210,8
5,64,SHEL,medium,fdtd-2d,205772725,14,0,4,64805835,2067577,898603,2063236,1509913,109,102,4341,8
5,64,SHEL,medium,gemver,5935259,9,0,4,1776618,145384,10209,141898,82871,2,2,3486,8
5,64,SHEL,medium,heat-3d,322399507,14,0,4,85710549,2088553,729905,2038357,673279,1,0,50196,8
5,64,SHEL,medium,jacobi-2d,246464910,9,0,4,72264626,1540175,775265,1537446,1108721,0,0,2729,8
5,64,SHEL,medium,lu,214459194,11,0,4,52415699,11663701,32790,8746791,3990163,0,0,2916910,8
5,64,SHEL,medium,ludcmp,194887570,14,0,4,31572974,11655624,24438,8775164,4014480,5,3,2880460,8
5,64,SHEL,medium,mvt,3207235,6,0,4,825033,135767,204,130984,62586,0,0,4783,8
5,128,CLAM,medium,2mm,155021421,8,0,4,32756266,11475136,45166,6200337,6033418,1,1,5274799,8
5,128,CLAM,medium,3mm,229121775,10,0,4,49696562,18815338,76887,9779264,8773428,0,0,9036074,8
5,128,CLAM,medium,adi,279220724,15,0,4,69652778,8953234,5228518,5892349,3689220,9,5,3060885,8
5,128,CLAM,medium,atax,3365102,10,0,4,1109667,10049,130,10049,10049,8,0,0,8
5,128,CLAM,medium,bicg,2724142,4,0,4,1269959,10047,104,10047,10047,8,0,0,8
5,128,CLAM,medium,cholesky,107626427,10,0,4,31477629,682571,5288,676427,311559,400,399,6144,8
5,128,CLAM,medium,correlation,84441047,17,0,4,11627727,11425480,40244,10696592,2594524,246,244,728888,8
5,128,CLAM,medium,covariance,84246150,10,0,4,11563786,11393056,40291,10666505,2575030,1,1,726551,8
5,128,CLAM,medium,deriche,29070024,18,0,4,3931609,1598007,777592,1114568,906935,14,7,483439,8
5,128,CLAM,medium,doitgen,74304237,7,0,4,21609133,350871,9351,301089,146095,3,1,49782,8
5,128,CLAM,medium,durbin,1844816,22,0,4,558661,49,0,0,0,20,2,0,8
5,128,CLAM,medium,fdtd-2d,205704127,8,0,4,64730575,2078027,898534,2046992,1502481,1,0,31035,8
5,128,CLAM,medium,floyd-warshall,1884901223,4,0,4,375125401,7773808,7649400,7758346,4825158,0,0,15462,8
5,128,CLAM,medium,gemm,127457413,6,0,4,41682047,645955,3145,643624,453700,1,1,2331,8
5,128,CLAM,medium,gemver,5935614,10,0,4,1725225,196777,11423,30491,30104,2,2,166286,8
5,128,CLAM,medium,gesummv,1066511,4,0,4,493246,7756,51,7756,7756,1,0,0,8
5,128,CLAM,medium,gramschmidt,144281270,14,0,4,21511293,18832707,5800327,15127542,12583063,0,0,3705165,8
5,128,CLAM,medium,heat-3d,322407516,13,0,4,86160779,2227223,731109,2038920,1142244,1,0,188303,8
5,128,CLAM,medium,jacobi-1d,18170795,103,0,4,2627297,3,0,0,0,101,0,0,8
5,128,CLAM,medium,jacobi-2d,246462710,9,0,4,72256199,1548602,775349,1534833,1142150,0,0,13769,8
5,128,CLAM,medium,lu,214449590,7,0,4,48091821,15987579,60985,9399349,9337642,0,0,6588230,8
5,128,CLAM,medium,ludcmp,194877950,14,0,4,27536493,15691307,34296,9141595,9078766,5,3,6549712,8
5,128,CLAM,medium,mvt,3207215,4,0,4,800936,159864,708,89111,10558,0,0,70753,8
5,128,CLAM,medium,nussinov,337120268,18,0,4,48858284,14388969,24939,12250923,6290004,0,0,2138046,8
5,128,CLAM,medium,seidel-2d,270759711,8,0,4,63085269,992732,990095,992497,843748,0,0,235,8
5,128,CLAM,medium,symm,77519117,7,0,4,22511496,6336506,1560419,5504512,2384506,2,1,831994,8
5,128,CLAM,medium,syr2k,104825474,6,0,4,26419138,8342704,85151,7372209,3072773,1,0,970495,8
5,128,CLAM,medium,syrk,70025237,4,0,4,20653709,2540133,81424,1604938,599398,1,0,935195,8
5,128,CLAM,medium,trisolv,804399,4,0,4,235468,5532,51,5532,5532,401,384,0,8
5,128,CLAM,medium,trmm,48382473,6,0,4,8545649,5878352,10782,4896576,1943133,0,0,981776,8
5,128,C-SHEL,medium,2mm,155021442,9,0,4,36782142,7449260,9823,6785912,2919064,1,1,663348,8
5,128,C-SHEL,medium,3mm,229121806,12,0,4,56680464,11831436,15480,10780034,4703332,0,0,1051402,8
5,128,C-SHEL,medium,adi,279224115,14,0,4,69618671,8988041,5185540,8966123,8797546,309,105,21918,8
5,128,C-SHEL,medium,correlation,84441092,16,0,4,11708153,11345054,39285,10747696,3045815,7,5,597358,8
5,128,C-SHEL,medium,covariance,84246182,11,0,4,11586148,11370694,39766,10708162,2680547,1,1,662532,8
5,128,C-SHEL,medium,deriche,29070094,18,0,4,4032159,1497461,776372,1492367,1232643,18,10,5094,8
5,128,C-SHEL,medium,fdtd-2d,205772725,14,0,4,64791207,2082205,898647,2069650,1563389,309,2,12555,8
5,128,C-SHEL,medium,gemver,5935259,9,0,4,1751567,170435,10164,170215,163814,2,2,220,8
5,128,C-SHEL,medium,heat-3d,322399507,14,0,4,85715207,2083895,729881,2048361,865201,1,0,35534,8
5,128,C-SHEL,medium,jacobi-2d,246464910,9,0,4,72259570,1545231,775261,1541192,1294094,0,0,4039,8
5,128,C-SHEL,medium,lu,214459194,11,0,4,52413108,11666292,32910,8733743,3976124,0,0,2932549,8
5,128,C-SHEL,medium,ludcmp,194887570,14,0,4,31562861,11665737,24766,8734027,3963047,5,3,2931710,8
5,128,C-SHEL,medium,mvt,3207235,6,0,4,821899,138901,181,138682,131767,0,0,219,8
5,128,PRL,medium,2mm,155021421,8,0,4,33473649,10757753,6697,10506073,8838969,1,1,251680,8
5,128,PRL,medium,3mm,229121775,10,0,4,49231502,19280398,9339,18985821,17231426,0,0,294577,8
